ut,airmass,az,cc_x_err,cc_y_err,chamt,el,exptime,file,focerr,focus,fwhm,osst,outt,raw_seeing,residual_rms,seeing,tiltx,tilty,time,transx,transy,wavefront_rms,wfs,xcen,ycen,comaerr
2017-01-05 01:12:45,1.42,253.51,-0.0,3.77,3.8,44.65,5.0,auto_wfs_0000.fits,-17.43,645.94,7.426560877557753,7.9,3.4,0.8468685103265946,1835.5390750746508,0.6861877772149089,286.68,99.81,2017-01-05T01:12:45,416.83,-32.26,542.2889916394336,oldf9,226.01535275491818,250.00703576263905,3.77
2017-01-05 01:16:13,1.44,254.17,0.08,0.0,3.5,43.94,5.0,auto_wfs_0012_ave.fits,-18.52,564.54,7.179627243544188,7.42,3.4,0.8098355829701877,1975.741742909923,0.6506978321453772,302.72,134.49,2017-01-05T01:16:13,186.35,70.24,486.138629408677,oldf9,265.3643350501484,261.63655415944527,0.08
2017-01-05 01:44:37,1.26,178.61,0.0,0.524,4.8,52.57,6.0,auto_wfs_0016.fits,-4.54,756.57,6.30316720458294,5.63,4.9,0.6795413964817851,1647.69382138081,0.5915529047734724,314.86,129.55,2017-01-05T01:44:37,267.65,380.95,360.2239568709494,oldf9,250.62631405820355,245.07756270129642,0.524
2017-01-05 01:45:31,1.26,178.98,4.062,0.11199999999999999,4.9,52.58,6.0,auto_wfs_0019.fits,8.34,799.59,5.708831970930826,5.6,5.0,0.5920882770348128,1376.710013186318,0.5154234046308794,316.68,144.65,2017-01-05T01:45:31,121.03,405.37,1103.120835799344,oldf9,257.19404569503143,282.25317509629645,4.063543773604512
2017-01-05 01:45:31,1.26,178.98,2.577,-0.0,4.9,52.58,6.0,auto_wfs_0019_ave.fits,11.81,799.59,5.747977899053358,5.6,5.0,0.5978298662166521,1370.1752468955835,0.520421560410818,316.68,144.65,2017-01-05T01:45:31,121.03,405.37,1274.6923489637845,oldf9,256.1042574668068,280.1329642299951,2.577
2017-01-05 01:46:10,1.26,179.25,0.0,0.0,4.9,52.58,6.0,auto_wfs_0020.fits,-0.0,840.13,5.598545254454828,5.63,5.0,0.5759242588531883,1336.377663774881,0.5013523385300411,315.7,146.96,2017-01-05T01:46:10,85.01,396.4,914.5090115253674,oldf9,258.4360920631819,282.5517078953113,0.0
2017-01-05 01:46:28,1.26,179.37,0.242,0.0,4.9,52.58,6.0,auto_wfs_0022.fits,-0.0,840.13,5.954423194573548,5.6,5.0,0.6281497230914831,1421.4140028439556,0.5468155365533781,315.7,146.96,2017-01-05T01:46:28,85.01,396.4,506.4706487262465,oldf9,255.58714142168637,280.2371834533617,0.242
2017-01-05 01:46:28,1.26,179.37,3.4160000000000004,-0.0,4.9,52.58,6.0,auto_wfs_0022_ave.fits,0.0,840.13,5.730077769751168,5.6,5.0,0.5952041435424318,1303.9426728378978,0.5181358219950183,315.7,146.96,2017-01-05T01:46:28,85.01,396.4,866.9206198845151,oldf9,254.83552291963485,278.2957290706747,3.4160000000000004
2017-01-05 02:30:21,1.49,279.18,-0.0,0.0,6.3,42.13,8.0,auto_wfs_0024.fits,-0.0,1160.15,8.257338187894469,6.17,7.0,0.9725726729596372,1153.577224254134,0.7656147674689345,295.68,138.6,2017-01-05T02:30:21,106.12,296.41,1569.8683976654145,oldf9,215.95292013088653,217.582346616556,0.0
2017-01-05 02:30:31,1.49,279.2,0.0,-0.0,6.3,42.09,8.0,auto_wfs_0025.fits,-9.11,1160.15,7.860618791237414,6.1,7.0,0.912329172447518,1105.5724851530845,0.7181907395083885,295.68,138.6,2017-01-05T02:30:31,106.12,296.41,876.5886931707472,oldf9,226.0964014479639,276.28562418552184,0.0
2017-01-05 02:32:48,1.51,279.43,0.0,0.0,6.3,41.61,8.0,auto_wfs_0032.fits,-3.94,1234.07,9.58109178667941,6.15,7.0,1.1764818159314014,1819.692174595365,0.9187535931950196,287.18,142.38,2017-01-05T02:32:48,122.44,214.6,1219.9175416798032,oldf9,246.017998405953,351.7451904536569,0.0
2017-01-05 03:44:43,1.41,73.71,0.0,0.0,5.0,45.2,8.0,auto_wfs_0037.fits,-0.0,993.31,7.545799276323329,5.35,5.3,0.8648042997626142,1233.856532490648,0.7036980906389614,332.69,149.93,2017-01-05T03:44:43,45.44,545.65,1936.4078758311123,oldf9,251.570513611164,234.8068183143644,0.0
2017-01-05 03:44:54,1.41,73.72,-0.0,-0.0,5.1,45.24,8.0,auto_wfs_0038.fits,0.0,993.31,7.4738604086180125,5.35,5.3,0.8539790881529058,1320.7431413573481,0.6948895304333687,332.69,149.93,2017-01-05T03:44:54,45.44,545.65,1968.5918406192675,oldf9,232.86692215262173,266.0010504360863,0.0
2017-01-05 07:25:47,1.0,-48.93,0.0,-0.0,3.0,88.0,8.0,auto_wfs_0049.fits,-0.0,1353.65,5.622301457097604,3.25,3.5,0.5794046271712381,1375.5333148988793,0.5794046271712381,291.22,22.56,2017-01-05T07:25:47,822.88,-46.27,1100.1872733516338,oldf9,264.9370149484746,264.5542814205287,0.0
2017-01-06 00:59:45,1.33,163.06,0.0,-3.1830000000000003,3.5,48.94,6.0,auto_wfs_0003.fits,19.55,867.84,9.982503229757466,5.73,3.2,1.2391889456181675,1404.6563216953045,1.044303049003195,300.35,80.18,2017-01-06T00:59:45,470.23,164.22,680.6553844143656,oldf9,198.9424885356077,281.24434322577326,3.1830000000000003
2017-01-06 03:52:08,1.36,74.49,2.7889999999999997,-2.781,1.8,47.52,10.0,auto_wfs_0007.fits,15.5,1217.33,11.734939648285534,2.35,1.9,1.5175715421632334,1563.6196333036855,1.261902581935976,352.62,111.31,2017-01-06T03:52:08,345.1,463.47,609.7335819896783,oldf9,255.74132753930496,237.83549279350743,3.9385888335798644
2017-01-06 03:52:32,1.35,74.52,-0.0,-0.0,1.8,47.6,20.0,auto_wfs_0008.fits,15.16,1217.33,12.260669841898567,2.32,1.8,1.6025070143613416,1710.218249543392,1.338442375457418,352.62,111.31,2017-01-06T03:52:32,345.1,463.47,500.56167750063116,oldf9,247.54012956468347,255.99678484150243,0.0
2017-01-06 03:52:47,1.35,74.54,4.407,0.0,1.8,47.65,10.0,auto_wfs_0009.fits,2.39,1217.33,11.412987424998331,2.4,1.8,1.4658756993694155,1457.5592726272912,1.2243254697835004,352.62,111.31,2017-01-06T03:52:47,345.1,463.47,559.1478977290858,oldf9,274.31935136889354,197.76017838072292,4.407
2017-01-06 03:53:40,1.35,74.6,3.077,-2.27,1.6,47.84,10.0,auto_wfs_0011.fits,18.65,1217.33,13.29065129921054,2.35,1.8,1.7707271418790531,2015.8925802211031,1.4789428194846703,352.62,111.31,2017-01-06T03:53:40,345.1,463.47,638.8606983544878,oldf9,265.11695498349013,285.1574907368798,3.823719262707449
2017-01-06 03:54:05,1.35,74.62,-0.0,-0.925,1.7,47.92,20.0,auto_wfs_0012.fits,11.44,1217.33,11.967149818469649,2.27,1.8,1.5550079643102346,1616.4772289803823,1.2987703235957846,352.62,111.31,2017-01-06T03:54:05,345.1,463.47,639.5057615417452,oldf9,223.5797557132691,262.2757406599084,0.925
2017-01-06 03:54:44,1.34,74.67,-0.0,-1.06,1.7,48.06,20.0,auto_wfs_0014.fits,17.83,1217.33,12.266301624344145,2.27,1.7,1.6034203144763657,1572.499838088347,1.3451927021881376,352.62,111.31,2017-01-06T03:54:44,345.1,463.47,619.4872946191177,oldf9,246.67523926337032,274.26922162933005,1.06
2017-01-06 03:56:13,1.34,74.77,2.4930000000000003,-3.342,1.7,48.36,8.0,auto_wfs_0015.fits,-11.95,1261.31,9.695938269943511,2.3,1.7,1.1943815764160524,1562.539969890463,1.0020288290706445,342.09,110.88,2017-01-06T03:56:13,340.9,324.29,518.1735317087986,oldf9,265.6208742190341,298.9500251971891,4.169413987600656
2017-01-06 03:58:06,1.33,74.89,0.0,-0.0,1.7,48.75,16.0,auto_wfs_0021.fits,-1.49,1216.39,11.382176508110993,2.2,1.7,1.460941199028449,1398.259731417483,1.2311805668979054,343.03,104.11,2017-01-06T03:58:06,458.74,338.54,714.6283262155026,oldf9,257.77517102660306,299.0000146876973,0.0
2017-01-06 00:58:19,1.33,162.54,0.0,-0.0,3.6,48.85,4.0,manual_wfs_0001.fits,-0.0,867.84,8.81866710148745,5.73,3.2,1.0584955824866802,1648.6441173627136,0.8920271344059084,300.35,80.18,2017-01-06T00:58:19,470.23,164.22,765.1511151545401,oldf9,238.88334193590708,207.899193010649,0.0
2017-01-06 03:55:51,1.34,74.74,-0.0,0.0,1.7,48.29,8.0,manual_wfs_0005.fits,13.68,1217.33,10.110044396761387,2.3,1.7,1.2591970631395517,1422.7716836875684,1.056405912198531,352.62,111.31,2017-01-06T03:55:51,345.1,463.47,681.7255498681384,oldf9,268.4543990412623,275.51460332540773,0.0
2017-01-07 01:26:08,2.12,173.95,3.236,-0.0,1.6,28.2,6.0,auto_wfs_0002.fits,-0.0,542.89,11.879332288069135,5.23,0.6,1.54083547794626,2758.809712683725,0.981645664934916,403.73,65.04,2017-01-07T01:26:08,771.29,1326.94,2299.574756909664,oldf9,243.71083945999263,338.32622428603537,3.236
2017-01-07 01:27:01,2.11,174.17,0.35600000000000004,-0.0,1.6,28.22,10.0,auto_wfs_0005.fits,-0.0,542.89,11.407329366866227,5.18,0.6,1.4649693687213088,2412.997233077417,0.9359638407154788,403.73,65.04,2017-01-07T01:27:01,771.29,1326.94,1416.2989753333588,oldf9,234.0698554999224,311.2203040345128,0.35600000000000004
2017-01-07 01:31:25,2.11,175.25,-0.0,-0.0,1.5,28.31,2.0,auto_wfs_0012.fits,-15.35,496.05,11.10510279022098,4.75,0.5,1.4166679890858354,3380.9497813203584,0.9051042570540581,402.75,69.89,2017-01-07T01:31:25,704.7,1328.23,799.2042344746858,oldf9,286.17337958534125,282.3836828949565,0.0
2017-01-07 04:21:12,1.05,340.96,0.0,2.511,2.2,72.77,6.0,auto_wfs_0036.fits,-2.29,1447.02,5.339175587533756,2.35,2.7,0.5379699072897949,1569.6380094910605,0.5224496030478821,292.02,52.44,2017-01-07T04:21:12,560.06,-25.02,482.03625534366273,oldf9,253.03891465902217,266.94440812284574,2.511
2017-01-07 04:21:21,1.05,340.88,0.0,0.003,2.2,72.76,6.0,auto_wfs_0037.fits,-4.92,1447.02,5.25696233699753,2.35,2.7,0.5259534231639559,1154.119897099554,0.5107797916392788,292.02,52.44,2017-01-07T04:21:21,560.06,-25.02,428.37729186538843,oldf9,259.92109258874507,270.0866678041047,0.003
2017-01-07 04:21:32,1.05,340.79,-0.0,4.8469999999999995,2.3,72.75,6.0,auto_wfs_0038.fits,-9.72,1447.02,5.659150744458525,2.35,2.6,0.5848047034502425,1313.0682718502976,0.5679332264463066,292.02,52.44,2017-01-07T04:21:32,560.06,-25.02,653.7369579187052,oldf9,262.96249207959806,256.20814709805177,4.8469999999999995
2017-01-07 01:28:07,2.11,174.44,0.0,0.0,1.6,28.24,4.0,manual_wfs_0004.fits,0.0,542.89,13.687158621323533,5.08,0.6,1.836111154714312,2993.086956417108,1.1730850385267464,403.73,65.04,2017-01-07T01:28:07,771.29,1326.94,794.0628960313774,oldf9,272.7603465062134,243.66794464040242,0.0
2017-01-07 01:28:26,2.11,174.51,0.0,-0.0,1.6,28.25,2.0,manual_wfs_0006.fits,-5.92,542.89,11.945300963036585,4.95,0.6,1.551480203242873,3287.7393802409447,0.9912353123729236,403.73,65.04,2017-01-07T01:28:26,771.29,1326.94,1794.7473837540674,oldf9,259.5825161565672,284.77639263168163,0.0
2017-01-07 05:34:13,2.04,184.84,-0.0,0.0,4.1,29.33,6.0,manual_wfs_0012.fits,0.0,1243.45,9.39309621679124,3.73,4.8,1.1472527335872562,1371.1502414065594,0.7479645256802293,335.24,81.48,2017-01-07T05:34:13,398.06,450.61,1596.8018172895509,oldf9,180.09368464485394,231.7124404321455,0.0
2017-01-08 01:15:49,1.14,176.28,0.0,-2.699,8.0,60.9,8.0,auto_wfs_0001.fits,-6.64,842.43,7.760356127036475,10.35,7.8,0.8971667147323518,1680.2290540235028,0.8293354732425658,301.63,106.29,2017-01-08T01:15:49,260.55,203.75,877.2822787447675,oldf9,331.6380445796223,233.9377924418353,2.699
2017-01-08 01:17:03,1.14,176.91,0.0,-0.0,8.0,60.92,8.0,auto_wfs_0004.fits,-5.53,823.87,6.686172649319085,10.1,7.8,0.7362663943048621,1343.6294143776174,0.6806001922792931,291.73,94.28,2017-01-08T01:17:03,428.57,82.98,660.2041399981024,oldf9,297.4756763636945,204.0219614679512,0.0
2017-01-08 01:17:14,1.14,177.01,0.0,-0.0,8.0,60.92,8.0,auto_wfs_0005.fits,-1.54,823.87,6.6133382345966485,10.1,7.8,0.7254548022128398,1245.8303515388668,0.6706060220800366,291.73,94.28,2017-01-08T01:17:14,428.57,82.98,587.3569489282949,oldf9,290.57772845036425,202.77037371588295,0.0
2017-01-08 01:17:51,1.14,177.33,0.11599999999999999,3.198,8.0,60.93,8.0,auto_wfs_0006.fits,-12.56,825.6,6.280405017601117,10.1,7.7,0.6761799161042442,1492.6140039764707,0.6250566160233966,282.08,95.12,2017-01-08T01:17:51,430.51,-34.87,621.585032541902,oldf9,270.4918480716694,257.46329631020853,3.2001031233383714
2017-01-08 01:18:03,1.14,177.43,1.099,-0.946,8.0,60.93,8.0,auto_wfs_0007.fits,-14.23,825.6,7.0329227819662865,10.05,7.7,0.787903802186693,1438.2040159104856,0.7283334991435291,282.08,95.12,2017-01-08T01:18:03,430.51,-34.87,796.750126219162,oldf9,294.64646951458604,215.77323861722286,1.450074825655559
2017-01-08 03:46:11,1.25,252.36,2.306,1.474,7.6,53.12,8.0,auto_wfs_0018_ave.fits,10.44,1025.14,6.3243999179854775,7.68,7.7,0.6826779550605467,1034.0477018748977,0.5971313478242842,295.08,97.29,2017-01-08T03:46:11,390.87,133.14,407.91346414774,oldf9,257.16712023190723,284.983624390292,2.7368434372466397
2017-01-08 03:46:52,1.25,252.51,0.958,1.005,7.6,52.98,8.0,auto_wfs_0019.fits,-14.69,1037.04,6.119034252296742,7.68,7.8,0.6523784076407021,1108.3273536427762,0.570628647019081,295.81,92.57,2017-01-08T03:46:52,444.16,142.54,448.7870445527508,oldf9,252.9088625371873,277.1366247202018,1.388448414598108
2017-01-09 05:08:49,1.3,202.58,0.0,0.0,10.8,50.09,8.0,auto_wfs_0018.fits,11.47,853.71,8.07682559926312,10.0,11.1,0.9451117091514766,1024.9960856964346,0.8074527767398447,320.92,136.34,2017-01-09T05:08:49,52.51,323.29,1120.4791163774773,oldf9,268.5906886738676,342.0101059628509,0.0
2017-01-09 05:09:01,1.3,202.65,0.0,0.0,10.8,50.07,8.0,auto_wfs_0019.fits,0.0,853.71,8.591330262315958,10.25,11.1,1.0236004080505503,1031.211539973953,0.8745093132900625,320.92,136.34,2017-01-09T05:09:01,52.51,323.29,1131.2723701441748,oldf9,288.8378000052797,353.8836632902545,0.0
2017-01-09 05:34:13,1.0,205.81,0.0,-0.0,10.6,85.34,8.0,auto_wfs_0029.fits,0.0,990.34,7.324031316916045,10.0,10.7,0.8314740073222227,1003.6549780883956,0.8314740073222227,255.86,65.29,2017-01-09T05:34:13,525.57,-435.53,818.9789069374917,oldf9,216.863690398697,342.0707540851074,0.0
2017-01-09 09:37:26,1.14,106.76,-0.0,-0.0,9.6,61.52,8.0,auto_wfs_0039.fits,0.0,886.69,6.576512077963415,9.95,10.0,0.7199927678477633,822.2157702941638,0.665556950619133,318.68,108.79,2017-01-09T09:37:26,240.94,239.81,4263.2984432659505,oldf9,262.1183150422306,264.88755534690034,0.0
2017-01-09 07:35:16,2.39,200.5,-0.0,0.0,10.4,24.76,15.0,elcoll_25_0027.fits,-0.0,645.89,14.211354938269055,10.0,10.6,1.9230701054824175,1534.712597038056,1.140135257941172,338.19,146.88,2017-01-09T07:35:16,37.6,422.76,1081.9047459406488,oldf9,258.3705744315907,243.00721770692485,0.0
2017-01-09 02:18:10,2.01,201.15,-0.0,3.8539999999999996,11.0,29.89,15.0,elcoll_30_0008.fits,-0.0,395.2,7.082544020716331,12.0,11.0,0.7953162533006349,1207.4098597770094,0.5231451741601979,329.12,164.73,2017-01-09T02:18:10,-184.28,420.17,1691.8586461886835,oldf9,260.5666688089632,272.2163744122176,3.8539999999999996
2017-01-09 02:18:10,2.01,201.15,-0.0,0.0,11.0,29.89,15.0,elcoll_30_0008_ave.fits,-0.0,395.2,7.581770616291252,12.0,11.0,0.8702219969990393,980.910297062841,0.5724168672383577,329.12,164.73,2017-01-09T02:18:10,-184.28,420.17,945.4933730950693,oldf9,268.2536760697829,250.57753135236146,0.0
2017-01-09 03:29:29,1.99,201.21,0.0,-0.0,11.0,30.16,15.0,elcoll_30_0016.fits,0.0,506.22,6.199415474151998,10.75,11.1,0.6642279296585311,892.3710160729007,0.4395469664968474,332.03,158.51,2017-01-09T03:29:29,-128.19,435.21,1570.357152257245,oldf9,243.96346596136863,254.62392251979472,0.0
2017-01-09 03:29:48,1.99,201.29,0.0,0.0,11.0,30.14,15.0,elcoll_30_0017.fits,-0.0,506.22,6.5504196256629275,10.75,11.1,0.716124548204612,902.2235354154127,0.4738890955083461,332.03,158.51,2017-01-09T03:29:48,-128.19,435.21,1222.0381741108995,oldf9,252.3516871213031,259.0087543146891,0.0
2017-01-09 02:08:30,1.75,200.98,-0.0,0.0,11.0,34.77,15.0,elcoll_35_0002.fits,-0.0,437.92,6.094075906329754,12.0,11.0,0.6487016441978334,1022.4361883644167,0.4636840632115917,315.96,148.92,2017-01-09T02:08:30,-46.48,315.34,4711.176720543401,oldf9,257.2415402018127,271.9376846435069,0.0
2017-01-09 02:21:23,1.74,201.2,-0.0,0.0,11.1,35.14,15.0,elcoll_35_0008.fits,-0.0,447.27,6.932891081118629,12.0,11.0,0.7729786740637097,904.0476946268802,0.5544188187964443,313.18,150.63,2017-01-09T02:21:23,-66.91,293.54,2381.5992816900434,oldf9,221.9943881419148,270.7405986738644,0.0
2017-01-09 04:41:14,1.74,200.91,-0.0,0.0,10.8,35.02,15.0,elcoll_35_0024.fits,-0.0,533.92,10.382125431616089,10.75,11.0,1.3020144261039377,958.4309451473584,0.9338696194314136,324.28,159.35,2017-01-09T04:41:14,-152.72,451.4,1069.7424710935572,oldf9,247.7543751918179,248.14061229551032,0.0
2017-01-09 04:41:32,1.74,200.99,-0.0,-0.0,10.8,35.0,15.0,elcoll_35_0025.fits,0.0,533.92,10.406729920119682,10.25,11.0,1.3058954180025801,878.8379823481653,0.9366532601920208,324.28,159.35,2017-01-09T04:41:32,-152.72,451.4,1830.3119100985543,oldf9,237.2265861032804,265.31065770063,0.0
2017-01-09 07:29:07,1.75,200.78,-0.0,0.0,10.4,34.8,15.0,elcoll_35_0052.fits,-0.0,743.2,11.595246805361766,10.0,10.5,1.4951111589598105,1690.0097914326752,1.068687313097136,315.84,143.6,2017-01-09T07:29:07,53.93,264.58,2144.022255518084,oldf9,258.55750375421434,236.7864263278922,0.0
2017-01-09 07:41:31,1.75,200.71,0.0,0.0,10.5,34.76,15.0,elcoll_35_0057.fits,-0.12,759.65,10.927171313483218,10.0,10.7,1.388333338091886,1099.986597629702,0.9923638225005572,313.63,140.52,2017-01-09T07:41:31,82.01,247.8,841.2433250665501,oldf9,262.404257160269,193.82318335986625,0.0
2017-01-09 07:41:50,1.75,200.8,-0.0,-0.0,10.5,34.74,15.0,elcoll_35_0058.fits,0.0,759.65,10.950663224769773,10.0,10.7,1.3920699416046955,1583.7215365430359,0.9950347013474462,313.63,140.52,2017-01-09T07:41:50,82.01,247.8,625.1420397345194,oldf9,229.81302677474503,208.0675958994099,0.0
2017-01-09 02:02:03,1.41,199.94,-0.0,0.0,11.1,45.01,15.0,elcoll_45_0005.fits,-0.0,524.85,5.773890485980687,12.0,11.0,0.6016317814585,1128.972710637413,0.4895525334417002,316.85,138.79,2017-01-09T02:02:03,29.42,348.95,1295.4827575554878,oldf9,260.5364249352012,268.3988121927664,0.0
2017-01-09 03:44:35,1.41,201.31,-0.0,-1.4280000000000002,11.0,45.15,15.0,elcoll_45_0023_ave.fits,0.0,641.16,5.795900175390806,10.75,11.2,0.6048618792097497,914.5328705235447,0.4921808894995453,319.44,137.69,2017-01-09T03:44:35,4.47,316.28,2263.232985765379,oldf9,256.11760936577423,252.2280148823045,1.4280000000000002
2017-01-09 01:55:38,1.22,200.88,-0.0,0.0,11.1,55.11,15.0,elcoll_55_0008.fits,-0.0,616.17,6.637535427703513,12.25,11.0,0.7290453434605607,1020.4395964531544,0.6470511925750367,303.83,128.39,2017-01-09T01:55:38,74.33,212.31,1891.688891523776,oldf9,253.79992298711002,299.2250753405588,0.0
2017-01-09 01:55:38,1.22,200.88,-0.0,0.0,11.1,55.11,15.0,elcoll_55_0008_ave.fits,-0.0,616.17,6.435089029082622,12.25,11.0,0.6990443398517096,956.1148675845373,0.6204243368689002,303.83,128.39,2017-01-09T01:55:38,74.33,212.31,2531.387724559862,oldf9,257.13975204228865,283.2122210325291,0.0
2017-01-09 01:56:14,1.22,201.13,0.0,-0.0,11.1,55.06,15.0,elcoll_55_0009.fits,0.0,595.8,6.1676317956106175,12.25,11.0,0.6595410001236008,1008.5077401548258,0.5853638522076299,300.92,126.19,2017-01-09T01:56:14,102.68,181.17,3089.038005677424,oldf9,263.9761957728066,267.07413738671846,0.0
2017-01-09 03:50:58,1.22,199.76,0.0,-0.0,11.0,55.05,15.0,elcoll_55_0026.fits,0.0,714.4,5.395563350140277,10.75,11.1,0.5462151069729085,820.9367810916992,0.4847834768297114,305.43,129.44,2017-01-09T03:50:58,44.0,188.01,1224.3237826596755,oldf9,240.3554725019189,264.589971363299,0.0
2017-01-09 07:14:45,1.22,200.7,-0.0,0.0,10.3,55.06,15.0,elcoll_55_0054.fits,-0.0,916.3,9.728821635373187,10.0,10.4,1.1995128066271192,754.7293014796956,1.0646061990506277,300.29,117.99,2017-01-09T07:14:45,199.45,106.16,5892.129853036693,oldf9,261.7770871487652,207.9348724182777,0.0
2017-01-09 07:54:22,1.22,201.23,-0.0,-0.0,10.4,54.73,15.0,elcoll_55_0063.fits,0.0,930.19,8.368646058843488,10.0,10.7,0.9895469112163596,948.5662882286567,0.878254713173581,304.19,114.14,2017-01-09T07:54:22,265.21,98.58,641.4424906095534,oldf9,236.27516141360192,229.6955051377496,0.0
2017-01-09 01:46:03,1.07,199.86,0.0,0.0,11.2,69.66,15.0,elcoll_70_0008.fits,-0.0,686.82,4.928092666332876,12.5,11.1,0.4779214438321665,1024.2936511492367,0.4589086572545568,287.78,104.44,2017-01-09T01:46:03,189.46,-20.5,1159.4784097462693,oldf9,252.6845092351183,255.32350537070676,0.0
2017-01-09 04:00:16,1.07,201.23,0.0,-0.0,10.9,69.32,15.0,elcoll_70_0025.fits,0.0,794.03,5.1176629118016885,10.75,11.0,0.5056036933492969,854.9497953034632,0.4854896448198545,299.99,102.47,2017-01-09T04:00:16,233.39,41.92,964.4177856334261,oldf9,263.71407372499885,253.3616829367062,0.0
2017-01-09 01:21:40,1.04,200.31,-0.0,0.0,11.6,74.98,5.0,elcoll_75_0000.fits,-0.0,713.39,4.671856430449765,12.75,11.3,0.4404928710601743,1197.4943725997368,0.4302480202161976,284.64,97.06,2017-01-09T01:21:40,258.05,-52.13,1670.3407695452474,oldf9,256.4401250488839,265.63774975584136,0.0
2017-01-09 02:57:14,1.02,203.24,0.0,-0.0,11.1,79.86,15.0,elcoll_80_0022.fits,0.0,795.47,4.611479653122629,11.0,10.9,0.4316660416824942,735.6713134772825,0.42656751786916347,286.36,91.17,2017-01-09T02:57:14,238.32,-122.8,1151.9706393994245,oldf9,258.12323230257795,256.5781796167982,0.0
2017-01-09 05:29:14,1.02,199.32,0.0,0.0,10.6,80.02,15.0,elcoll_80_0038.fits,-0.0,982.3,9.574346882736616,10.0,10.8,1.1754315970559428,773.0322683176022,1.1615482580627423,281.12,76.35,2017-01-09T05:29:14,474.57,-235.99,1338.8412005602213,oldf9,259.81156038346387,232.4049630906263,0.0
2017-01-09 05:41:34,1.02,200.58,0.0,-0.0,10.4,79.53,15.0,elcoll_80_0044_ave.fits,0.0,987.04,7.395723681328968,10.0,10.6,0.8422356910916009,748.5195848134086,0.832287818632766,286.69,79.69,2017-01-09T05:41:34,402.23,-175.67,883.6246754860307,oldf9,234.78858286006812,251.49643635225814,0.0
2017-01-09 06:59:00,1.02,201.84,0.0,-0.0,10.4,80.12,15.0,elcoll_80_0055.fits,0.0,1009.4,6.867785916597216,10.0,10.5,0.7632772925689927,721.8516630662724,0.7542620190089753,281.04,75.69,2017-01-09T06:59:00,458.42,-235.91,601.131816646946,oldf9,254.0250558943684,244.0646983351566,0.0
2017-01-09 08:09:44,1.02,202.3,0.0,0.0,10.4,79.82,15.0,elcoll_80_0062.fits,-0.0,1025.18,7.253059872981218,10.0,10.6,0.8208328825815947,871.9974014412805,0.8111378044552375,267.42,64.97,2017-01-09T08:09:44,550.03,-338.13,1318.9086663184296,oldf9,221.96167931892623,183.8332970809153,0.0
2017-01-09 01:36:52,1.0,205.73,0.0,0.0,11.3,84.33,15.0,elcoll_85_0009.fits,-0.0,717.83,4.809252603812045,12.5,11.1,0.4605667928412783,1059.413363075247,0.4605667928412783,270.79,59.54,2017-01-09T01:36:52,475.96,-264.66,2319.335299571202,oldf9,252.30817123801918,260.16504441003946,0.0
2017-01-09 06:55:33,1.0,199.71,0.0,-0.0,10.4,84.61,15.0,elcoll_85_0032.fits,-0.0,1018.56,6.421449531695501,10.0,10.6,0.6970262350945278,725.8262222907831,0.6970262350945278,279.27,54.48,2017-01-09T06:55:33,622.1,-304.38,667.3816190734339,oldf9,247.08382615589508,238.83694883837373,0.0
2017-01-09 08:14:07,1.0,207.82,0.0,0.0,10.4,84.98,15.0,elcoll_85_0043_ave.fits,-0.0,1014.49,7.297793803180977,10.0,10.6,0.8275386510753556,696.9807133365697,0.8275386510753556,251.55,52.71,2017-01-09T08:14:07,570.49,-465.39,1151.5274500883036,oldf9,259.2372630596205,205.07446772749415,0.0
2017-01-09 09:34:11,1.14,105.99,-0.0,-0.0,9.8,60.86,8.0,manual_wfs_0003.fits,-0.0,954.41,1.4952514025610206,9.95,10.0,0.0,0.0001443349535540608,0.0,278.34,105.24,2017-01-09T09:34:11,219.39,-64.76,5411.582619144268,oldf9,177.73555496305144,224.02134061048997,0.0
2017-01-10 05:06:59,1.01,27.73,-0.03,0.0,8.4,80.51,30.0,mmirs_wfs_0009.fits,-19.04,9498.92,7.282754513883862,11.0,7.2,1.3392824924817115,1057.6258851600446,1.3313105309135127,177.46,120.22,2017-01-10T05:06:59,-310.46,1555.78,571.437858856275,mmirs,235.92024871246585,210.79317636094447,0.03
2017-01-10 05:09:41,1.01,24.95,2.145,-0.0,8.3,80.76,110.0,mmirs_wfs_0014.fits,-19.6,9491.01,7.190144438115363,11.0,7.1,1.318024910284323,1053.4494942027636,1.3101794826096538,177.25,114.71,2017-01-10T05:09:41,-174.91,1556.77,587.2793727328775,mmirs,247.0725307662458,215.4248274068267,2.145
2017-01-10 05:11:34,1.03,29.12,1.76,-0.0,8.3,75.63,30.0,mmirs_wfs_0015.fits,-0.88,9452.51,7.206980306517228,10.5,7.0,1.3218860193988644,1279.0553130792887,1.2986486685037173,188.93,119.09,2017-01-10T05:11:34,-209.55,1696.76,489.5378611824317,mmirs,256.9143668319791,213.62889866081815,1.76
2017-01-10 05:12:06,1.03,28.8,0.627,4.669,8.3,75.68,30.0,mmirs_wfs_0016.fits,0.0,9473.9,7.129744841953127,10.5,7.0,1.3041853358387865,1207.8066228780679,1.2812591441426424,188.9,117.83,2017-01-10T05:12:06,-181.99,1698.93,372.74650353558985,mmirs,226.2575957937375,216.6117292406173,4.710911801339524
